,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
166,Gerald was described by some men.,Gerald was described by some plays.,Gerald was described by some,men,plays,syntax,s-selection,animate_subject_passive,True,True,False,False,166,described
167,Connie isn't left by some teachers.,Connie isn't left by some paintings.,Connie isn't left by some,teachers,paintings,syntax,s-selection,animate_subject_passive,True,True,False,False,167,left
168,Allison isn't attacked by the offspring.,Allison isn't attacked by the cats.,Allison isn't attacked by the,offspring,cats,syntax,s-selection,animate_subject_passive,True,True,False,False,168,attacked
169,Tina is fired by the guests.,Tina is fired by the radius.,Tina is fired by the,guests,radius,syntax,s-selection,animate_subject_passive,True,True,False,False,169,fired
170,Some door wasn't revealed by the doctors.,Some door wasn't revealed by the chairs.,Some door wasn't revealed by the,doctors,chairs,syntax,s-selection,animate_subject_passive,True,True,False,False,170,revealed
171,These women are investigated by some customer.,These women are investigated by some parenthesis.,These women are investigated by some,customer,parenthesis,syntax,s-selection,animate_subject_passive,True,True,False,False,171,investigated
172,Stephanie isn't forgotten by some teenagers.,Stephanie isn't forgotten by some pamphlets.,Stephanie isn't forgotten by some,teenagers,pamphlets,syntax,s-selection,animate_subject_passive,True,True,False,False,172,forgotten
173,Randolf isn't visited by some people.,Randolf isn't visited by some axis.,Randolf isn't visited by some,people,axis,syntax,s-selection,animate_subject_passive,True,True,False,False,173,visited
174,Kathleen was worked with by the child.,Kathleen was worked with by the teeth.,Kathleen was worked with by the,child,teeth,syntax,s-selection,animate_subject_passive,True,True,False,False,174,worked
175,The adults aren't cured by some doctors.,The adults aren't cured by some turtle.,The adults aren't cured by some,doctors,turtle,syntax,s-selection,animate_subject_passive,True,True,False,False,175,cured
176,Kathleen wasn't complained about by some lady.,Kathleen wasn't complained about by some stairs.,Kathleen wasn't complained about by some,lady,stairs,syntax,s-selection,animate_subject_passive,True,True,False,False,176,complained
177,Liam isn't complained about by the customers.,Liam isn't complained about by the muffin.,Liam isn't complained about by the,customers,muffin,syntax,s-selection,animate_subject_passive,True,True,False,False,177,complained
178,Rachelle was seen by the boy.,Rachelle was seen by the vase.,Rachelle was seen by the,boy,vase,syntax,s-selection,animate_subject_passive,True,True,False,False,178,seen
179,Keith was known by the alumnus.,Keith was known by the window.,Keith was known by the,alumnus,window,syntax,s-selection,animate_subject_passive,True,True,False,False,179,known
180,Many guests were insulted by some senators.,Many guests were insulted by some cars.,Many guests were insulted by some,senators,cars,syntax,s-selection,animate_subject_passive,True,True,False,False,180,insulted
181,Melinda isn't criticized by the adult.,Melinda isn't criticized by the ellipsis.,Melinda isn't criticized by the,adult,ellipsis,syntax,s-selection,animate_subject_passive,True,True,False,False,181,criticized
182,Some coat is worn by some waitress.,Some coat is worn by some window.,Some coat is worn by some,waitress,window,syntax,s-selection,animate_subject_passive,True,True,False,False,182,worn
183,Keith isn't talked about by the cashier.,Keith isn't talked about by the theses.,Keith isn't talked about by the,cashier,theses,syntax,s-selection,animate_subject_passive,True,True,False,False,183,talked
184,All public parks were passed by some dancers.,All public parks were passed by some plates.,All public parks were passed by some,dancers,plates,syntax,s-selection,animate_subject_passive,True,True,False,False,184,passed
185,Carrie wasn't insulted by some person.,Carrie wasn't insulted by some snakes.,Carrie wasn't insulted by some,person,snakes,syntax,s-selection,animate_subject_passive,True,True,False,False,185,insulted
186,Some public parks are toured by some offspring.,Some public parks are toured by some nose.,Some public parks are toured by some,offspring,nose,syntax,s-selection,animate_subject_passive,True,True,False,False,186,toured
187,Every actress was loved by some waitress.,Every actress was loved by some committees.,Every actress was loved by some,waitress,committees,syntax,s-selection,animate_subject_passive,True,True,False,False,187,loved
188,The art galleries are walked through by the actor.,The art galleries are walked through by the light.,The art galleries are walked through by the,actor,light,syntax,s-selection,animate_subject_passive,True,True,False,False,188,walked
189,All planes were broken by some dancers.,All planes were broken by some government.,All planes were broken by some,dancers,government,syntax,s-selection,animate_subject_passive,True,True,False,False,189,broken
190,Gerald isn't discussed by the ladies.,Gerald isn't discussed by the paralyses.,Gerald isn't discussed by the,ladies,paralyses,syntax,s-selection,animate_subject_passive,True,True,False,False,190,discussed
191,Every mountain was climbed down by some teacher.,Every mountain was climbed down by some legislatures.,Every mountain was climbed down by some,teacher,legislatures,syntax,s-selection,animate_subject_passive,True,True,False,False,191,climbed
192,Melanie is worked with by some woman.,Melanie is worked with by some movie.,Melanie is worked with by some,woman,movie,syntax,s-selection,animate_subject_passive,True,True,False,False,192,worked
193,Most pictures aren't cleaned by the customer.,Most pictures aren't cleaned by the dog.,Most pictures aren't cleaned by the,customer,dog,syntax,s-selection,animate_subject_passive,True,True,False,False,193,cleaned
194,That boy is investigated by the women.,That boy is investigated by the diagnosis.,That boy is investigated by the,women,diagnosis,syntax,s-selection,animate_subject_passive,True,True,False,False,194,investigated
195,Andrea is escaped from by the child.,Andrea is escaped from by the lights.,Andrea is escaped from by the,child,lights,syntax,s-selection,animate_subject_passive,True,True,False,False,195,escaped
196,Teresa was talked about by the offspring.,Teresa was talked about by the computers.,Teresa was talked about by the,offspring,computers,syntax,s-selection,animate_subject_passive,True,True,False,False,196,talked
197,Elaine isn't escaped from by the pedestrians.,Elaine isn't escaped from by the mouth.,Elaine isn't escaped from by the,pedestrians,mouth,syntax,s-selection,animate_subject_passive,True,True,False,False,197,escaped
198,Christina is boasted about by the waitresses.,Christina is boasted about by the crisis.,Christina is boasted about by the,waitresses,crisis,syntax,s-selection,animate_subject_passive,True,True,False,False,198,boasted
199,Sharon isn't known by the driver.,Sharon isn't known by the eye.,Sharon isn't known by the,driver,eye,syntax,s-selection,animate_subject_passive,True,True,False,False,199,known
200,Some ladder is descended by the patient.,Some ladder is descended by the computer.,Some ladder is descended by the,patient,computer,syntax,s-selection,animate_subject_passive,True,True,False,False,200,descended
201,Rivers aren't run around by some guests.,Rivers aren't run around by some trucks.,Rivers aren't run around by some,guests,trucks,syntax,s-selection,animate_subject_passive,True,True,False,False,201,run
202,Every couch is broken by the girls.,Every couch is broken by the radii.,Every couch is broken by the,girls,radii,syntax,s-selection,animate_subject_passive,True,True,False,False,202,broken
203,Melinda isn't criticized by some guys.,Melinda isn't criticized by some eggplant.,Melinda isn't criticized by some,guys,eggplant,syntax,s-selection,animate_subject_passive,True,True,False,False,203,criticized
204,Rebecca was helped by the driver.,Rebecca was helped by the spinach.,Rebecca was helped by the,driver,spinach,syntax,s-selection,animate_subject_passive,True,True,False,False,204,helped
205,Jane isn't hugged by the students.,Jane isn't hugged by the synopses.,Jane isn't hugged by the,students,synopses,syntax,s-selection,animate_subject_passive,True,True,False,False,205,hugged
206,All patients were visited by the men.,All patients were visited by the paralysis.,All patients were visited by the,men,paralysis,syntax,s-selection,animate_subject_passive,True,True,False,False,206,visited
207,Phillip wasn't listened to by the cashier.,Phillip wasn't listened to by the glass.,Phillip wasn't listened to by the,cashier,glass,syntax,s-selection,animate_subject_passive,True,True,False,False,207,listened
208,Some banks weren't passed by some waitresses.,Some banks weren't passed by some story.,Some banks weren't passed by some,waitresses,story,syntax,s-selection,animate_subject_passive,True,True,False,False,208,passed
209,Bethany wasn't seen by some guy.,Bethany wasn't seen by some mirrors.,Bethany wasn't seen by some,guy,mirrors,syntax,s-selection,animate_subject_passive,True,True,False,False,209,seen
210,Some slope was climbed down by the senators.,Some slope was climbed down by the doors.,Some slope was climbed down by the,senators,doors,syntax,s-selection,animate_subject_passive,True,True,False,False,210,climbed
211,Every restaurant is driven to by some teenagers.,Every restaurant is driven to by some sock.,Every restaurant is driven to by some,teenagers,sock,syntax,s-selection,animate_subject_passive,True,True,False,False,211,driven
212,Some couch isn't broken by some students.,Some couch isn't broken by some synopses.,Some couch isn't broken by some,students,synopses,syntax,s-selection,animate_subject_passive,True,True,False,False,212,broken
213,Alan was worked with by some teenagers.,Alan was worked with by some ox.,Alan was worked with by some,teenagers,ox,syntax,s-selection,animate_subject_passive,True,True,False,False,213,worked
214,The glass isn't broken by the children.,The glass isn't broken by the couches.,The glass isn't broken by the,children,couches,syntax,s-selection,animate_subject_passive,True,True,False,False,214,broken
