,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
149,Chad remembers the Borgias.,Chad remember the Borgias.,Chad,remembers,remember,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,149,Chad,Chad
150,Clyde wasn't examining some newspaper article.,Clyde weren't examining some newspaper article.,Clyde,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,150,Clyde,Clyde
151,Christopher cares for that teenager.,Christopher care for that teenager.,Christopher,cares,care,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,151,Christopher,Christopher
152,Deanna hasn't biked to a lot of lakes.,Deanna haven't biked to a lot of lakes.,Deanna,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,152,Deanna,Deanna
153,Clyde was driving to those movie theaters.,Clyde are driving to those movie theaters.,Clyde,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,153,Clyde,Clyde
154,Some teenagers return to Walter.,Some teenagers returns to Walter.,Some teenagers,return,returns,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,154,teenagers,Some teenagers
155,Denise wasn't hiding the computers.,Denise aren't hiding the computers.,Denise,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,155,Denise,Denise
156,Stacy hasn't hugged Wendy.,Stacy haven't hugged Wendy.,Stacy,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,156,Stacy,Stacy
157,Christina admires Michael.,Christina admire Michael.,Christina,admires,admire,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,157,Christina,Christina
158,These horses ascend a lot of ladders.,These horses ascends a lot of ladders.,These horses,ascend,ascends,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,158,horses,These horses
159,The Borgias have confused Ella.,The Borgias has confused Ella.,The Borgias,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,159,Borgias,The Borgias
160,This association insults Marcus.,This association insult Marcus.,This association,insults,insult,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,160,association,This association
161,Regina has passed those banks.,Regina have passed those banks.,Regina,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,161,Regina,Regina
162,Barbara hasn't explored all cafes.,Barbara haven't explored all cafes.,Barbara,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,162,Barbara,Barbara
163,David questions Curtis.,David question Curtis.,David,questions,question,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,163,David,David
164,Every bank has admired cars.,Every bank have admired cars.,Every bank,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,164,bank,Every bank
165,Lawrence hasn't walked through the bank.,Lawrence haven't walked through the bank.,Lawrence,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,165,Lawrence,Lawrence
166,All waitresses stuns some schools.,All waitresses stun some schools.,All waitresses,stuns,stun,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,166,waitresses,All waitresses
167,Kayla isn't researching some high schools.,Kayla aren't researching some high schools.,Kayla,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,167,Kayla,Kayla
168,The children care for this cashier.,The children cares for this cashier.,The children,care,cares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,168,children,The children
169,These waiters examine a play.,These waiters examines a play.,These waiters,examine,examines,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,169,waiters,These waiters
170,All drivers boycott some mall.,All drivers boycotts some mall.,All drivers,boycott,boycotts,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,170,drivers,All drivers
171,Every closet hasn't annoyed those banks.,Every closet haven't annoyed those banks.,Every closet,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,171,closet,Every closet
172,That actor isn't firing Liam.,That actor weren't firing Liam.,That actor,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,172,actor,That actor
173,Mark hasn't cleaned the spotlight.,Mark haven't cleaned the spotlight.,Mark,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,173,Mark,Mark
174,Many teachers listen to Denise.,Many teachers listens to Denise.,Many teachers,listen,listens,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,174,teachers,Many teachers
175,Some school hasn't worked with the student.,Some school haven't worked with the student.,Some school,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,175,school,Some school
176,Caroline hasn't climbed down some mountains.,Caroline haven't climbed down some mountains.,Caroline,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,176,Caroline,Caroline
177,A lot of documentaries are disagreeing with Stacy.,A lot of documentaries is disagreeing with Stacy.,A lot of documentaries,are,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,177,lot,A lot of documentaries
178,Grace hasn't hurt Naomi.,Grace haven't hurt Naomi.,Grace,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,178,Grace,Grace
179,Some companies work with Sheila.,Some companies works with Sheila.,Some companies,work,works,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,179,companies,Some companies
180,Homer isn't walking through Harvard University.,Homer weren't walking through Harvard University.,Homer,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,180,Homer,Homer
181,This waitress hasn't approached a lot of children.,This waitress haven't approached a lot of children.,This waitress,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,181,waitress,This waitress
182,George hasn't worked with Rhonda.,George haven't worked with Rhonda.,George,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,182,George,George
183,Theodore passes the hill.,Theodore pass the hill.,Theodore,passes,pass,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,183,Theodore,Theodore
184,That customer has described Lissa.,That customer have described Lissa.,That customer,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,184,customer,That customer
185,Deborah wasn't wearing the shirt.,Deborah weren't wearing the shirt.,Deborah,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,185,Deborah,Deborah
186,Patrick wears those skirts.,Patrick wear those skirts.,Patrick,wears,wear,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,186,Patrick,Patrick
187,Laura cures Tracy.,Laura cure Tracy.,Laura,cures,cure,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,187,Laura,Laura
188,Noah isn't boring all guys.,Noah weren't boring all guys.,Noah,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,188,Noah,Noah
189,The senator is helping Chad.,The senator were helping Chad.,The senator,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,189,senator,The senator
190,Cashiers care for Angela.,Cashiers cares for Angela.,Cashiers,care,cares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,190,Cashiers,Cashiers
191,Lawrence has run around hills.,Lawrence have run around hills.,Lawrence,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,191,Lawrence,Lawrence
192,This blouse isn't scaring Clyde.,This blouse aren't scaring Clyde.,This blouse,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,192,blouse,This blouse
193,That scarf impresses Lisa.,That scarf impress Lisa.,That scarf,impresses,impress,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,193,scarf,That scarf
194,Christopher observes Tina.,Christopher observe Tina.,Christopher,observes,observe,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,194,Christopher,Christopher
195,These dancers praise Laurie.,These dancers praises Laurie.,These dancers,praise,praises,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,195,dancers,These dancers
196,Benjamin was complaining about a lot of reports.,Benjamin are complaining about a lot of reports.,Benjamin,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,196,Benjamin,Benjamin
197,Bill criticizes George.,Bill criticize George.,Bill,criticizes,criticize,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,197,Bill,Bill
198,Gerald has scanned documentaries.,Gerald have scanned documentaries.,Gerald,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,198,Gerald,Gerald
199,The Lutherans climb up a lot of hills.,The Lutherans climbs up a lot of hills.,The Lutherans,climb,climbs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,199,Lutherans,The Lutherans
200,Paul was disturbing every teacher.,Paul are disturbing every teacher.,Paul,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,200,Paul,Paul
201,Paula is concealing Naomi.,Paula are concealing Naomi.,Paula,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,201,Paula,Paula
202,Stacey has boasted about Sharon.,Stacey have boasted about Sharon.,Stacey,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,202,Stacey,Stacey
203,Sara isn't irritating Nancy.,Sara aren't irritating Nancy.,Sara,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,203,Sara,Sara
204,Melanie cures Barbara.,Melanie cure Barbara.,Melanie,cures,cure,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,204,Melanie,Melanie
205,Some dancers boycott this glacier.,Some dancers boycotts this glacier.,Some dancers,boycott,boycotts,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,205,dancers,Some dancers
206,Theodore hasn't left Vincent.,Theodore haven't left Vincent.,Theodore,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,206,Theodore,Theodore
207,All guests have annoyed Melissa.,All guests has annoyed Melissa.,All guests,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,207,guests,All guests
208,Some prints aggravate Spain.,Some prints aggravates Spain.,Some prints,aggravate,aggravates,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,208,prints,Some prints
209,Donald notices some rice.,Donald notice some rice.,Donald,notices,notice,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,209,Donald,Donald
210,Many cashiers fire Julie.,Many cashiers fires Julie.,Many cashiers,fire,fires,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,210,cashiers,Many cashiers
211,Meredith has impressed Rhonda.,Meredith have impressed Rhonda.,Meredith,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,211,Meredith,Meredith
212,Kristen has fixed this chair.,Kristen have fixed this chair.,Kristen,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,212,Kristen,Kristen
213,Many students kiss Frank.,Many students kisses Frank.,Many students,kiss,kisses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,213,students,Many students
