,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
142,Every museum dislikes that hard report.,Every museum dislikes that hard reports.,Every museum dislikes that hard,report,reports,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,142,that
143,Alexander wasn't working with those standing actresses.,Alexander wasn't working with those standing actress.,Alexander wasn't working with those standing,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,143,those
144,Timothy is touring those green movie theaters.,Timothy is touring those green movie theater.,Timothy is touring those green,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,144,those
145,Maria drives to those green restaurants.,Maria drives to those green restaurant.,Maria drives to those green,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,145,those
146,A glove isn't shocking these new museums.,A glove isn't shocking these new museum.,A glove isn't shocking these new,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,146,these
147,Cynthia kissed this upset guy.,Cynthia kissed this upset guys.,Cynthia kissed this upset,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,147,this
148,Monet embarrassed those good companies.,Monet embarrassed those good company.,Monet embarrassed those good,companies,company,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,148,those
149,Some actor hasn't arrived at this hidden library.,Some actor hasn't arrived at this hidden libraries.,Some actor hasn't arrived at this hidden,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,149,this
150,These guests observe that confident driver.,These guests observe that confident drivers.,These guests observe that confident,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,150,that
151,Stephen will walk through this old museum.,Stephen will walk through this old museums.,Stephen will walk through this old,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,151,this
152,Andrea has concealed that unsure girl.,Andrea has concealed that unsure girls.,Andrea has concealed that unsure,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,152,that
153,A lot of people sound like this black brochure.,A lot of people sound like this black brochures.,A lot of people sound like this black,brochure,brochures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,153,this
154,Elaine hasn't explored that cheap hospital.,Elaine hasn't explored that cheap hospitals.,Elaine hasn't explored that cheap,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,154,that
155,The Impressionists weren't fleeing from those uncertain cashiers.,The Impressionists weren't fleeing from those uncertain cashier.,The Impressionists weren't fleeing from those uncertain,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,155,those
156,Bill would go to these bad libraries.,Bill would go to these bad library.,Bill would go to these bad,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,156,these
157,Theodore wasn't walking through these important museums.,Theodore wasn't walking through these important museum.,Theodore wasn't walking through these important,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,157,these
158,An actress will talk to this lost patient.,An actress will talk to this lost patients.,An actress will talk to this lost,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,158,this
159,Andrea works with that displeased student.,Andrea works with that displeased students.,Andrea works with that displeased,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,159,that
160,Karla cured that orange cat.,Karla cured that orange cats.,Karla cured that orange,cat,cats,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,160,that
161,Kristin was arriving at these purple art galleries.,Kristin was arriving at these purple art gallery.,Kristin was arriving at these purple,art galleries,art gallery,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,161,these
162,Those dancers helped those troubled teenagers.,Those dancers helped those troubled teenager.,Those dancers helped those troubled,teenagers,teenager,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,162,those
163,Kristin hasn't dropped by this hard art gallery.,Kristin hasn't dropped by this hard art galleries.,Kristin hasn't dropped by this hard,art gallery,art galleries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,163,this
164,Many cups confuse that unlucky guy.,Many cups confuse that unlucky guys.,Many cups confuse that unlucky,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,164,that
165,Derek didn't reference this bad play.,Derek didn't reference this bad plays.,Derek didn't reference this bad,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,165,this
166,That waitress isn't hurting this unemployed waitress.,That waitress isn't hurting this unemployed waitresses.,That waitress isn't hurting this unemployed,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,166,this
167,Those students argue about this serious adult.,Those students argue about this serious adults.,Those students argue about this serious,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,167,this
168,Carrie respects that exposed doctor.,Carrie respects that exposed doctors.,Carrie respects that exposed,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,168,that
169,Stephen hasn't questioned that ill guy.,Stephen hasn't questioned that ill guys.,Stephen hasn't questioned that ill,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,169,that
170,That patient hadn't dropped by these popular museums.,That patient hadn't dropped by these popular museum.,That patient hadn't dropped by these popular,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,170,these
171,Sara wasn't arguing about that happy adult.,Sara wasn't arguing about that happy adults.,Sara wasn't arguing about that happy,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,171,that
172,Helen was bringing that blue cat.,Helen was bringing that blue cats.,Helen was bringing that blue,cat,cats,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,172,that
173,The Lutherans cleaned those big libraries.,The Lutherans cleaned those big library.,The Lutherans cleaned those big,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,173,those
174,A lot of dancers notice this busy boy.,A lot of dancers notice this busy boys.,A lot of dancers notice this busy,boy,boys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,174,this
175,Diane is driving to this orange movie theater.,Diane is driving to this orange movie theaters.,Diane is driving to this orange,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,175,this
176,A couch stuns that important girl.,A couch stuns that important girls.,A couch stuns that important,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,176,that
177,Tammy hadn't taken that bad sweater.,Tammy hadn't taken that bad sweaters.,Tammy hadn't taken that bad,sweater,sweaters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,177,that
178,All patients disagreed with that green pamphlet.,All patients disagreed with that green pamphlets.,All patients disagreed with that green,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,178,that
179,Russell had researched that big newspaper article.,Russell had researched that big newspaper articles.,Russell had researched that big,newspaper article,newspaper articles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,179,that
180,Some ladies sell this red hospital.,Some ladies sell this red hospitals.,Some ladies sell this red,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,180,this
