,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
143,Those octopi have stunned Samantha.,Those octopi has stunned Samantha.,Those octopi,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,143,octopi,Those octopi
144,The alumni have spun around.,The alumni has spun around.,The alumni,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,144,alumni,The alumni
145,Those men oblige every bank to cooperate.,Those men obliges every bank to cooperate.,Those men,oblige,obliges,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,145,men,Those men
146,Every child has fallen asleep.,Every child have fallen asleep.,Every child,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,146,child,Every child
147,A diagnosis upsets Susan.,A diagnosis upset Susan.,A diagnosis,upsets,upset,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,147,diagnosis,A diagnosis
148,Many radii haven't irritated Dan.,Many radii hasn't irritated Dan.,Many radii,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,148,radii,Many radii
149,Some oases have stunned Mark.,Some oases has stunned Mark.,Some oases,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,149,oases,Some oases
150,Some person hasn't talked about a high school.,Some person haven't talked about a high school.,Some person,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,150,person,Some person
151,A lot of geese descend the hill.,A lot of geese descends the hill.,A lot of geese,descend,descends,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,151,lot,A lot of geese
152,This cactus bores Debra.,This cactus bore Debra.,This cactus,bores,bore,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,152,cactus,This cactus
153,That octopus stuns every association.,That octopus stun every association.,That octopus,stuns,stun,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,153,octopus,octopus
154,The children have moved.,The children has moved.,The children,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,154,children,The children
155,Most analyses haven't discovered Meredith to shock Harvard University.,Most analyses hasn't discovered Meredith to shock Harvard University.,Most analyses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,155,analyses,Most analyses
156,Every child has gone to this closet.,Every child have gone to this closet.,Every child,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,156,child,Every child
157,These octopi are climbing up this ladder.,These octopi was climbing up this ladder.,These octopi,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,157,octopi,These octopi
158,A lot of analyses haven't bothered to cook.,A lot of analyses hasn't bothered to cook.,A lot of analyses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,158,lot,A lot of analyses
159,Many parentheses have embarrassed this woman.,Many parentheses has embarrassed this woman.,Many parentheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,159,parentheses,Many parentheses
160,A child considers a lot of associations to communicate.,A child consider a lot of associations to communicate.,A child,considers,consider,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,160,child,A child
161,Every thesis wasn't predicting Jeffrey to hide Sharon.,Every thesis aren't predicting Jeffrey to hide Sharon.,Every thesis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,161,thesis,Every thesis
162,The crises aren't scaring many committees.,The crises isn't scaring many committees.,The crises,aren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,162,crises,The crises
163,A paralysis distracts all teenagers.,A paralysis distract all teenagers.,A paralysis,distracts,distract,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,163,paralysis,A paralysis
164,That child references Nicole.,That child reference Nicole.,That child,references,reference,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,164,child,That child
165,Feet are confusing every guy.,Feet was confusing every guy.,Feet,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,165,Feet,Feet
166,Many fungi disappear.,Many fungi disappears.,Many fungi,disappear,disappears,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,166,fungi,Many fungi
167,These axes weren't distracting Suzanne.,These axes isn't distracting Suzanne.,These axes,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,167,axes,These axes
168,Analyses persuade this cousin of Brad to exercise.,Analyses persuades this cousin of Brad to exercise.,Analyses,persuade,persuades,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,168,Analyses,Analyses
169,All radii haven't shocked Katherine.,All radii hasn't shocked Katherine.,All radii,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,169,radii,All radii
170,Some radius wasn't astounding April.,Some radius weren't astounding April.,Some radius,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,170,radius,Some radius
171,These synopses embarrass a lot of guests.,These synopses embarrasses a lot of guests.,These synopses,embarrass,embarrasses,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,171,synopses,These synopses
172,That woman wasn't performing.,That woman weren't performing.,That woman,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,172,woman,That woman
173,Most bases confuse Sara.,Most bases confuses Sara.,Most bases,confuse,confuses,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,173,bases,Most bases
174,A basis annoys Sandra.,A basis annoy Sandra.,A basis,annoys,annoy,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,174,basis,A basis
175,Every phenomenon hasn't scared Homer.,Every phenomenon haven't scared Homer.,Every phenomenon,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,175,phenomenon,Every phenomenon
176,Most lice resemble many prints.,Most lice resembles many prints.,Most lice,resemble,resembles,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,176,lice,Most lice
177,Those syntheses have bored the senator.,Those syntheses has bored the senator.,Those syntheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,177,syntheses,Those syntheses
178,The hypothesis astounds Gerald.,The hypothesis astound Gerald.,The hypothesis,astounds,astound,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,178,hypothesis,The hypothesis
179,This ox hasn't worried John.,This ox haven't worried John.,This ox,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,179,ox,This ox
180,These mice annoy some person.,These mice annoys some person.,These mice,annoy,annoys,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,180,mice,These mice
181,Every phenomenon bores many drivers.,Every phenomenon bore many drivers.,Every phenomenon,bores,bore,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,181,phenomenon,Every phenomenon
182,A cactus was alarming Karen.,A cactus were alarming Karen.,A cactus,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,182,cactus,A cactus
183,A crisis hasn't stunned Ellen.,A crisis haven't stunned Ellen.,A crisis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,183,crisis,A crisis
184,Some man has tempted Beth's oncologist to sound like this child.,Some man have tempted Beth's oncologist to sound like this child.,Some man,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,184,man,Some man
185,Fungi weren't astounding the dancers.,Fungi wasn't astounding the dancers.,Fungi,weren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,185,Fungi,Fungi
186,Every alumnus is forgetting what had clashed.,Every alumnus are forgetting what had clashed.,Every alumnus,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,186,alumnus,Every alumnus
187,A child wasn't climbing up some ladders.,A child weren't climbing up some ladders.,A child,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,187,child,A child
188,Every basis upsets Sara.,Every basis upset Sara.,Every basis,upsets,upset,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,188,basis,Every basis
189,Many teeth have fallen apart.,Many teeth has fallen apart.,Many teeth,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,189,teeth,Many teeth
190,An oasis wastes away.,An oasis waste away.,An oasis,wastes,waste,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,190,oasis,An oasis
191,That radius wasn't disturbing Victoria.,That radius aren't disturbing Victoria.,That radius,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,191,radius,That radius
192,A lot of alumni aren't stunning Craig.,A lot of alumni isn't stunning Craig.,A lot of alumni,aren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,192,lot,A lot of alumni
193,That axis stuns some universities.,That axis stun some universities.,That axis,stuns,stun,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,193,axis,That axis
194,Every synthesis has annoyed that government.,Every synthesis have annoyed that government.,Every synthesis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,194,synthesis,Every synthesis
195,That ox has upset Elaine.,That ox have upset Elaine.,That ox,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,195,ox,That ox
196,Those women weren't declaring Spain to work hard.,Those women isn't declaring Spain to work hard.,Those women,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,196,women,Those women
197,Every mouse isn't alarming Eric.,Every mouse aren't alarming Eric.,Every mouse,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,197,mouse,Every mouse
198,Every axis hasn't astounded those ladies.,Every axis haven't astounded those ladies.,Every axis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,198,axis,Every axis
199,The octopus wasn't upsetting Liam.,The octopus aren't upsetting Liam.,The octopus,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,199,octopus,The octopus
200,Mice have wasted away.,Mice has wasted away.,Mice,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,200,Mice,Mice
201,This basis hasn't bored Irene.,This basis haven't bored Irene.,This basis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,201,basis,This basis
202,The paralysis hasn't impressed Liam.,The paralysis haven't impressed Liam.,The paralysis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,202,paralysis,The paralysis
203,Many crises scare Omar.,Many crises scares Omar.,Many crises,scare,scares,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,203,crises,Many crises
