,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
162,Those doctors hadn't loved themselves.,Those doctors hadn't loved himself.,Those doctors hadn't loved,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,162,doctors,Those doctors
163,A lot of patients have worked with themselves.,A lot of patients have worked with herself.,A lot of patients have worked with,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,163,lot,A lot of patients
164,Diane hadn't seen herself.,Diane hadn't seen themselves.,Diane hadn't seen,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,164,Diane,Diane
165,All banks scared themselves.,All banks scared herself.,All banks scared,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,165,banks,All banks
166,The waitresses argue about themselves.,The waitresses argue about itself.,The waitresses argue about,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,166,waitresses,The waitresses
167,Carlos couldn't criticize himself.,Carlos couldn't criticize themselves.,Carlos couldn't criticize,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,167,Carlos,Carlos
168,Curtis will impress himself.,Curtis will impress themselves.,Curtis will impress,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,168,Curtis,Curtis
169,Sandra had distracted herself.,Sandra had distracted themselves.,Sandra had distracted,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,169,Sandra,Sandra
170,All people weren't curing themselves.,All people weren't curing himself.,All people weren't curing,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,170,people,All people
171,Every bank was bothering itself.,Every bank was bothering themselves.,Every bank was bothering,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,171,bank,Every bank
172,All pedestrians hire themselves.,All pedestrians hire herself.,All pedestrians hire,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,172,pedestrians,All pedestrians
173,That movie has disagreed with itself.,That movie has disagreed with themselves.,That movie has disagreed with,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,173,movie,That movie
174,Rachelle wasn't astounding herself.,Rachelle wasn't astounding themselves.,Rachelle wasn't astounding,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,174,Rachelle,Rachelle
175,Eva approached herself.,Eva approached themselves.,Eva approached,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,175,Eva,Eva
176,Diane will return to herself.,Diane will return to themselves.,Diane will return to,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,176,Diane,Diane
177,Stephen had praised himself.,Stephen had praised themselves.,Stephen had praised,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,177,Stephen,Stephen
178,The Impressionists concealed themselves.,The Impressionists concealed itself.,The Impressionists concealed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,178,Impressionists,The Impressionists
179,Many hospitals are worrying themselves.,Many hospitals are worrying itself.,Many hospitals are worrying,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,179,hospitals,Many hospitals
180,Most teenagers boasted about themselves.,Most teenagers boasted about himself.,Most teenagers boasted about,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,180,teenagers,Most teenagers
181,Many teachers kissed themselves.,Many teachers kissed herself.,Many teachers kissed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,181,teachers,Many teachers
182,The ladies are leaving themselves.,The ladies are leaving herself.,The ladies are leaving,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,182,ladies,The ladies
183,Martha hadn't argued about herself.,Martha hadn't argued about themselves.,Martha hadn't argued about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,183,Martha,Martha
184,Valerie observed herself.,Valerie observed themselves.,Valerie observed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,184,Valerie,Valerie
185,Beverly argued about herself.,Beverly argued about themselves.,Beverly argued about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,185,Beverly,Beverly
186,The Impressionists do approach themselves.,The Impressionists do approach himself.,The Impressionists do approach,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,186,Impressionists,The Impressionists
187,The Impressionists couldn't listen to themselves.,The Impressionists couldn't listen to himself.,The Impressionists couldn't listen to,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,187,Impressionists,The Impressionists
188,Russell will confuse himself.,Russell will confuse themselves.,Russell will confuse,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,188,Russell,Russell
189,Drivers have hired themselves.,Drivers have hired himself.,Drivers have hired,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,189,Drivers,Drivers
190,Many dancers boasted about themselves.,Many dancers boasted about herself.,Many dancers boasted about,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,190,dancers,Many dancers
191,Most children could cure themselves.,Most children could cure herself.,Most children could cure,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,191,children,Most children
192,Scott had observed himself.,Scott had observed themselves.,Scott had observed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,192,Scott,Scott
193,These guests do find themselves.,These guests do find himself.,These guests do find,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,193,guests,These guests
194,Diane hadn't thought about herself.,Diane hadn't thought about themselves.,Diane hadn't thought about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,194,Diane,Diane
195,That legislature stuns itself.,That legislature stuns themselves.,That legislature stuns,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,195,legislature,That legislature
196,Adam isn't insulting himself.,Adam isn't insulting themselves.,Adam isn't insulting,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,196,Adam,Adam
197,Jill wouldn't flee from herself.,Jill wouldn't flee from themselves.,Jill wouldn't flee from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,197,Jill,Jill
198,Those dancers disagree with themselves.,Those dancers disagree with himself.,Those dancers disagree with,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,198,dancers,Those dancers
199,Jason fired himself.,Jason fired themselves.,Jason fired,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,199,Jason,Jason
200,Many teachers had noticed themselves.,Many teachers had noticed herself.,Many teachers had noticed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,200,teachers,Many teachers
201,Those adults did alarm themselves.,Those adults did alarm itself.,Those adults did alarm,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,201,adults,Those adults
202,The Impressionists like themselves.,The Impressionists like himself.,The Impressionists like,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,202,Impressionists,The Impressionists like themselves
203,Eric shouldn't aggravate himself.,Eric shouldn't aggravate themselves.,Eric shouldn't aggravate,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,203,Eric,Eric
204,Irene wouldn't boast about herself.,Irene wouldn't boast about themselves.,Irene wouldn't boast about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,204,Irene,Irene
205,Homer sounded like himself.,Homer sounded like themselves.,Homer sounded like,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,205,Homer,Homer
206,The Clintons watched themselves.,The Clintons watched itself.,The Clintons watched,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,206,Clintons,The Clintons
207,Many girls insulted themselves.,Many girls insulted herself.,Many girls insulted,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,207,girls,Many girls
208,Elizabeth respected herself.,Elizabeth respected themselves.,Elizabeth respected,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,208,Elizabeth,Elizabeth
209,Nancy could bother herself.,Nancy could bother themselves.,Nancy could bother,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,209,Nancy,Nancy
210,All actresses have noticed themselves.,All actresses have noticed itself.,All actresses have noticed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,210,actresses,All actresses
211,Tanya confused herself.,Tanya confused themselves.,Tanya confused,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,211,Tanya,Tanya
212,Those teachers like themselves.,Those teachers like herself.,Those teachers like,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,212,teachers,Those teachers like themselves
213,The Impressionists fire themselves.,The Impressionists fire herself.,The Impressionists fire,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,213,Impressionists,The Impressionists
214,Naomi won't hide herself.,Naomi won't hide themselves.,Naomi won't hide,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,214,Naomi,Naomi
215,Richard hasn't alarmed himself.,Richard hasn't alarmed themselves.,Richard hasn't alarmed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,215,Richard,Richard
