,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
162,Stephanie wasn't talking to that teenager.,Stephanie wasn't talking to that teenagers.,Stephanie wasn't talking to that,teenager,teenagers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,162,that
163,Every lady did hate these brochures.,Every lady did hate these brochure.,Every lady did hate these,brochures,brochure,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,163,these
164,Sabrina resembles this sketch.,Sabrina resembles this sketches.,Sabrina resembles this,sketch,sketches,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,164,this
165,Julia might conceal this actress.,Julia might conceal this actresses.,Julia might conceal this,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,165,this
166,Benjamin isn't praising these cashiers.,Benjamin isn't praising these cashier.,Benjamin isn't praising these,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,166,these
167,Some boys notice this skirt.,Some boys notice this skirts.,Some boys notice this,skirt,skirts,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,167,this
168,Some documentaries confused those dancers.,Some documentaries confused those dancer.,Some documentaries confused those,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,168,those
169,Travis approached this doctor.,Travis approached this doctors.,Travis approached this,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,169,this
170,Donna does scan those newspaper articles.,Donna does scan those newspaper article.,Donna does scan those,newspaper articles,newspaper article,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,170,those
171,Sheila hasn't forgotten that dancer.,Sheila hasn't forgotten that dancers.,Sheila hasn't forgotten that,dancer,dancers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,171,that
172,The Lutherans criticize this restaurant.,The Lutherans criticize this restaurants.,The Lutherans criticize this,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,172,this
173,Many doctors might visit those restaurants.,Many doctors might visit those restaurant.,Many doctors might visit those,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,173,those
174,Teresa has irritated those boys.,Teresa has irritated those boy.,Teresa has irritated those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,174,those
175,Becky had seen those gloves.,Becky had seen those glove.,Becky had seen those,gloves,glove,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,175,those
176,Veronica might cure these actors.,Veronica might cure these actor.,Veronica might cure these,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,176,these
177,Florence is referencing those teachers.,Florence is referencing those teacher.,Florence is referencing those,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,177,those
178,Larry hugged that teacher.,Larry hugged that teachers.,Larry hugged that,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,178,that
179,Julie has boasted about these reports.,Julie has boasted about these report.,Julie has boasted about these,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,179,these
180,All schools talk to those actors.,All schools talk to those actor.,All schools talk to those,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,180,those
181,The pedestrians could praise that pamphlet.,The pedestrians could praise that pamphlets.,The pedestrians could praise that,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,181,that
182,Jane wouldn't clean that dog.,Jane wouldn't clean that dogs.,Jane wouldn't clean that,dog,dogs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,182,that
183,That student remembered that play.,That student remembered that plays.,That student remembered that,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,183,that
184,All teenagers cure that patient.,All teenagers cure that patients.,All teenagers cure that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,184,that
185,Prints have looked like those dogs.,Prints have looked like those dog.,Prints have looked like those,dogs,dog,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,185,those
186,Lori wasn't selling these shirts.,Lori wasn't selling these shirt.,Lori wasn't selling these,shirts,shirt,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,186,these
187,This woman sees these eyes.,This woman sees these eye.,This woman sees these,eyes,eye,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,187,these
188,April is observing that adult.,April is observing that adults.,April is observing that,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,188,that
189,Bradley cleaned that glass.,Bradley cleaned that glasses.,Bradley cleaned that,glass,glasses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,189,that
190,Every scarf astounds these actors.,Every scarf astounds these actor.,Every scarf astounds these,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,190,these
191,Todd wasn't concealing those doctors.,Todd wasn't concealing those doctor.,Todd wasn't concealing those,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,191,those
192,Christina should drive to that museum.,Christina should drive to that museums.,Christina should drive to that,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,192,that
193,Eric wasn't returning to those boys.,Eric wasn't returning to those boy.,Eric wasn't returning to those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,193,those
194,Kendra does hide this rug.,Kendra does hide this rugs.,Kendra does hide this,rug,rugs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,194,this
195,These tomatoes irritate those committees.,These tomatoes irritate those committee.,These tomatoes irritate those,committees,committee,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,195,those
196,Matt conceals this actress.,Matt conceals this actresses.,Matt conceals this,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,196,this
197,Larry doesn't hate that play.,Larry doesn't hate that plays.,Larry doesn't hate that,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,197,that
198,This driver wasn't breaking these dishes.,This driver wasn't breaking these dish.,This driver wasn't breaking these,dishes,dish,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,198,these
199,Many doctors bike to these malls.,Many doctors bike to these mall.,Many doctors bike to these,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,199,these
200,Monet has these birds.,Monet has these bird.,Monet has these,birds,bird,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,200,these
201,The pasta hadn't astounded this library.,The pasta hadn't astounded this libraries.,The pasta hadn't astounded this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,201,this
202,Thomas wouldn't watch those boys.,Thomas wouldn't watch those boy.,Thomas wouldn't watch those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,202,those
203,Those dancers wear that shoe.,Those dancers wear that shoes.,Those dancers wear that,shoe,shoes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,203,that
204,Some convertible hasn't hurt these guests.,Some convertible hasn't hurt these guest.,Some convertible hasn't hurt these,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,204,these
205,Carla didn't fix these chairs.,Carla didn't fix these chair.,Carla didn't fix these,chairs,chair,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,205,these
206,Randolf conceals that bird.,Randolf conceals that birds.,Randolf conceals that,bird,birds,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,206,that
207,A lot of waiters haven't appreciated these children.,A lot of waiters haven't appreciated these child.,A lot of waiters haven't appreciated these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,207,these
208,A lot of drivers return to those restaurants.,A lot of drivers return to those restaurant.,A lot of drivers return to those,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,208,those
209,Margaret saw those senators.,Margaret saw those senator.,Margaret saw those,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,209,those
210,Catherine bought these hamsters.,Catherine bought these hamster.,Catherine bought these,hamsters,hamster,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,210,these
211,Laura heals that patient.,Laura heals that patients.,Laura heals that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,211,that
212,Many screens disturb that lady.,Many screens disturb that ladies.,Many screens disturb that,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,212,that
